token_age_b,transfers,transactions,buys_m5,sells_m5,buys_h1,sells_h1,volume_m5,volume_h1,price_change_m5,price_change_h1,price_change_h6,price_change_h24,liquidity,market_cap,is_mutable_metadata,is_telegram,is_twitter,is_website,boosts,telegram_members,twitter_days,twitter_tweets,twitter_followers,twitter_smart_followers,sns_held_all,sns_sold_some,sns_sold_all,PNL,profit,sns_most_common,sns_most_common_except_0,tt_f10_bought,tt_f10_sold,sns_f10_bought,sns_f10_sold,sns_no_bought,sns_no_sold,tt_no_bought,tt_no_sold,sns_pnl_loss,tt_pnl_loss
9.52,311.0,207.0,7.0,33.0,97.0,110.0,4181.45,40188.12,-57.89,-93.57,-93.57,-93.57,10720.04,6702.0,0,0,0,0,0,0,0,0,0,0,29,6,65,-31.11,0,0.0,26.0,7127.350000000002,26507.319999999996,11725.63,23098.26,30,29,55,21,36,17
7.89,125.0,110.0,37.0,21.0,80.0,30.0,4552.99,9814.29,-1.3,751.0,751.0,751.0,6707.85,17868.0,1,1,1,1,0,0,0,0,0,0,54,9,19,67.25,1,26.0,26.0,6992.859999999999,4574.900000000001,6600.860000000001,4319.9,6,54,6,57,13,13
10.09,1057.0,470.0,164.0,113.0,275.0,195.0,106261.06,138424.61,103.0,104.0,104.0,104.0,59201.32,203446.0,0,0,0,0,0,0,0,0,0,0,19,21,60,-24.78,0,0.0,26.0,23726.81,42378.26,18936.980000000003,20148.059999999998,23,19,53,0,20,0
32.87,36541.0,12.0,3.0,0.0,4.0,8.0,70.83,166.42,1.43,-12.74,-12.74,-12.74,1235.95,4447446.0,0,1,1,1,0,56,28,17,1120,32,3,1,5,3.53,0,0.0,5.34,72.93,90.72,72.93,90.72,5,3,5,3,1,1
10.08,544.0,174.0,32.0,23.0,143.0,31.0,14062.47,435703.7,1.23,517932880.0,517932880.0,517932880.0,848796.01,6872091197.0,0,0,0,0,0,0,0,0,0,0,74,1,25,60.01,1,0.1,0.1,2256.8700000000003,5948.18,421453.4699999996,1509.6000000000001,1,74,4,70,5,6
14.99,121.0,86.0,0.0,1.0,39.0,47.0,7.96,32253.56,-0.23,-96.16,-96.16,-96.16,8808.86,4533.0,0,0,0,0,0,0,0,0,0,0,17,1,29,2.69,0,0.0,25.0,8048.37,24185.89,8048.37,24185.89,14,17,14,17,13,13
12.75,881.0,647.0,36.0,37.0,335.0,312.0,19676.16,186440.46,-50.21,-77.81,-77.81,-77.81,22466.79,29025.0,0,0,0,0,0,0,0,0,0,0,24,2,74,1775.95,1,0.0,130.0,14691.8,58689.68000000001,32783.81999999999,40291.28,33,24,73,0,38,0
5.37,575.0,420.0,222.0,147.0,271.0,149.0,209822.9,282218.25,-84.6,23437.0,23437.0,23437.0,57070.07,29758935.0,1,0,0,0,0,0,0,0,0,0,77,5,18,136.2,1,0.1,0.1,11719.73,126383.4,93208.58000000005,106585.33,6,77,10,67,7,10
9.47,1544.0,1179.0,107.0,253.0,552.0,627.0,35927.01,199012.31,-75.37,-88.32,-88.32,-88.32,14489.09,11925.0,0,0,0,0,0,0,0,0,0,0,14,12,74,-22.45,0,0.0,260.0,7172.26,36789.0,21214.88,30227.25,35,14,76,0,38,0
6.45,2645.0,2459.0,1276.0,742.0,1615.0,844.0,1004139.19,1253612.61,33.5,248.0,248.0,248.0,86941.41,411756.0,0,0,0,0,0,0,0,0,0,0,12,63,25,-38.62,0,26.0,26.0,121076.0,282992.0,36345.729999999996,40554.49999999999,4,12,42,0,36,0
4.3,1574.0,566.0,294.0,272.0,294.0,272.0,98846.57,98846.57,-70.96,-70.96,-70.96,-70.96,21670.26,27136.0,0,0,0,1,0,0,0,0,0,0,34,3,63,-20.01,0,0.0,26.0,5726.0,30977.0,13409.41,17233.27,29,34,88,0,34,0
7.55,4950.0,525.0,143.0,156.0,286.0,239.0,48222.74,77866.67,-49.49,-29.46,-29.46,-29.46,35178.99,72017.0,0,1,1,0,0,92,0,11,60,0,25,10,65,63.03,1,0.0,26.0,5136.0,19067.0,7635.429999999999,9126.27,24,25,83,0,20,0
18.94,2236.0,2150.0,273.0,211.0,1326.0,824.0,242875.95,1106637.69,-51.91,147251.0,147251.0,147251.0,143473.94,185673255.0,1,0,0,0,0,0,0,0,0,0,82,11,7,-50.82,0,0.1,0.1,39629.41999999998,540805.04,174549.81000000006,113972.75,1,82,6,31,5,22
19.59,2916.0,1693.0,27.0,32.0,819.0,874.0,8851.41,369959.23,55.08,-58.25,-58.25,-58.25,27520.55,42477.0,0,0,0,0,0,0,0,0,0,0,15,7,78,-20.67,0,0.0,25.0,12947.0,67161.0,20532.940000000002,25261.45,37,15,79,0,36,0
8.51,339.0,1494.0,691.0,557.0,864.0,630.0,829421.76,875318.21,41.39,121.0,121.0,121.0,64636.74,228683.0,0,1,1,1,0,2,1042,4,112,0,38,21,41,-30.71,0,25.0,25.0,34603.62000000001,86895.41999999998,10029.390000000001,8838.100000000002,2,38,27,0,11,0
9.3,1244.0,973.0,94.0,172.0,495.0,478.0,34076.51,182539.37,-76.25,-81.09,-81.09,-81.09,18214.73,18997.0,0,0,0,0,0,0,0,0,0,0,16,1,83,65.98,1,0.0,130.0,7319.0,48678.0,17217.27,26834.469999999998,49,16,78,0,23,0
14.49,4870.0,3412.0,52.0,123.0,1575.0,1837.0,13702.39,839156.78,-23.78,-75.56,-75.56,-75.56,21342.52,24874.0,0,0,0,0,0,0,0,0,0,0,10,12,78,-21.15,0,0.0,25.0,13416.0,89195.0,16258.700000000003,26782.73,34,10,80,0,14,0
13.0,872.0,747.0,246.0,48.0,656.0,91.0,57539.1,525348.46,11.06,5869747.0,5869747.0,5869747.0,892414.52,7612662563.0,1,0,0,0,0,0,0,0,0,0,70,9,21,60.44,1,0.0,0.1,15758.54,32681.82,418194.9899999998,10306.21,19,70,46,46,5,0
7.64,1067.0,1981.0,764.0,526.0,1225.0,756.0,1036878.64,1509508.28,139.0,3089.0,3089.0,3089.0,242454.02,3311374.0,0,0,0,0,0,0,0,0,0,0,17,29,54,-28.24,0,0.0,1284.0,125005.0,386356.0,60505.68999999999,182407.5,26,17,38,0,3,0
9.51,1615.0,4273.0,1272.0,1201.0,2204.0,2069.0,105103.54,293118.87,44.41,84.26,84.26,84.26,58184.86,193614.0,0,1,1,1,0,6,0,0,0,0,37,17,46,62.4,1,0.0,12.0,21343.309999999936,105203.28000000026,43472.799999999996,104446.65,16,37,19,0,33,0
41.4,1923.0,1552.0,163.0,31.0,1248.0,304.0,87345.35,1022993.62,16.89,4027158.0,4027158.0,4027158.0,1050086.44,10539281835.0,0,0,1,0,0,0,0,0,0,0,46,42,12,-98.61,0,0.1,0.1,74351.17000000006,97177.13000000003,579614.9299999996,133602.84,1,46,1,21,37,12
46.32,132.0,129.0,4.0,1.0,90.0,39.0,171.72,4701.18,-9.75,80.69,80.69,80.69,3655.05,2838.0,0,0,0,0,0,0,0,0,0,0,24,11,22,-25.26,0,2.58,2.58,2594.619999999999,2074.68,2594.62,2074.68,0,24,0,24,10,10
32.27,926.0,550.0,0.0,2.0,94.0,456.0,8.79,70140.93,-0.04,-94.06,-94.06,-94.06,10195.42,6030.0,0,0,0,0,0,0,0,0,0,0,11,3,86,0.56,0,0.0,25.0,5140.0,24181.0,18438.270000000004,24047.61,52,12,97,0,32,0
25.52,1121.0,939.0,47.0,29.0,496.0,443.0,12110.87,186697.68,36.65,-67.62,-67.62,-67.62,24309.99,33715.0,0,0,0,0,0,0,0,0,0,0,16,4,80,-22.07,0,0.0,259.0,7243.0,58631.0,21967.250000000007,42609.189999999995,33,16,83,0,48,0
43.84,2246.0,1476.0,35.0,18.0,870.0,606.0,5446.9,164120.92,5.35,12.36,12.36,12.36,44867.86,116321.0,0,0,0,0,0,0,0,0,0,0,23,21,56,-25.37,0,0.0,25.0,10513.0,36529.0,9952.610000000004,14860.13,22,23,71,0,30,0
13.28,2773.0,2216.0,93.0,111.0,1146.0,1070.0,28953.45,654066.11,-6.67,-74.34,-74.34,-74.34,22497.07,27968.0,0,0,0,0,0,0,0,0,0,0,18,6,76,60.3,1,0.0,25.0,30223.0,118404.0,35127.83999999999,61185.25,39,18,77,0,20,0
19.39,2992.0,2332.0,290.0,218.0,1447.0,885.0,498321.74,2143460.37,74.86,6275.0,6275.0,6275.0,622752.88,22292971.0,0,0,0,0,0,0,0,0,0,0,29,11,60,72.9,1,25.0,25.0,62197.0,440308.0,110483.67999999998,70102.67000000001,3,29,54,0,3,0
26.3,4061.0,3654.0,123.0,134.0,1938.0,1716.0,69674.34,1249452.83,2.16,-46.11,-46.11,-46.11,34696.39,63451.0,0,0,0,0,0,0,0,0,0,0,10,13,77,-33.44,0,25.0,25.0,60405.0,201964.0,69748.1,106203.13,10,10,60,0,40,0
27.98,4261.0,4312.0,195.0,385.0,2155.0,2157.0,389590.86,4522840.34,-98.35,-83.41,-83.41,-83.41,18552.13,17167.0,0,0,0,0,0,0,0,0,0,0,9,15,76,-51.1,0,12.0,12.0,136715.0,577346.0,67873.15,81167.47,5,9,45,0,32,0
28.31,1122.0,691.0,10.0,14.0,319.0,372.0,1354.15,106970.54,0.69,-84.76,-84.76,-84.76,16369.19,15458.0,0,0,0,1,0,0,0,0,0,0,17,10,73,-28.8,0,0.0,25.0,14632.76,36064.0,9266.32,19911.570000000003,42,17,65,0,33,0
16.57,1754.0,1360.0,113.0,74.0,715.0,645.0,34175.51,314279.18,30.74,-66.69,-66.69,-66.69,24811.85,34548.0,0,0,0,1,0,0,0,0,0,0,19,14,67,-27.74,0,0.0,25.0,20298.0,68077.0,25167.72,27528.39,24,19,78,0,47,0
19.39,5719.0,5375.0,717.0,542.0,3041.0,2334.0,229649.96,872434.85,-26.37,37.86,37.86,37.86,53278.85,153912.0,0,0,1,0,0,0,604,3,54,0,13,24,63,70.76,1,0.0,25.0,57006.0,70069.0,94955.01,98445.76,28,13,56,0,24,0
20.32,3200.0,2899.0,305.0,179.0,1845.0,1054.0,108617.6,881491.32,-33.13,106.0,106.0,106.0,61707.39,209343.0,0,0,0,0,0,0,0,0,0,0,38,17,45,-27.52,0,0.0,25.0,93030.0,186481.0,48428.77000000001,59236.329999999994,15,38,49,0,13,0
22.79,963.0,1022.0,205.0,55.0,806.0,216.0,589033.05,1267201.55,-98.48,74076.0,74076.0,74076.0,120358.65,115408561.0,0,0,1,0,10,0,4,0,95,0,40,26,34,-99.72,0,0.1,0.1,218179.72000000015,532358.35,517452.2799999996,522701.66,0,40,0,24,20,1
19.3,2782.0,3953.0,575.0,556.0,2338.0,1615.0,458392.48,1634436.23,1.41,218.0,218.0,218.0,83882.67,373329.0,0,1,1,1,500,10,0,0,0,0,19,27,54,76.24,1,129.0,129.0,38112.0,144618.0,22397.95,29637.66,1,19,29,0,12,0
30.31,21969.0,21545.0,1221.0,926.0,11988.0,9557.0,1921414.09,19095529.22,-13.15,2800.0,2800.0,2800.0,283625.55,3044002.0,0,0,1,0,0,0,0,0,0,0,13,46,41,-24.64,0,0.0,77.0,459419.0,1482483.0,426091.8,592368.9400000001,11,13,36,0,3,0
27.65,223.0,259.0,137.0,122.0,137.0,122.0,150128.23,150128.23,21.88,21.88,21.88,21.88,14624.43,157656.0,0,0,0,0,0,0,0,0,0,0,18,3,35,79.0,1,0.1,0.1,116349.62,115682.73,107260.62,106634.73,0,18,0,18,32,34
12.98,10507.0,4.0,0.0,1.0,1.0,3.0,4.63,16.43,-0.6,-4.5,-4.5,-4.5,3063.71,2758776.0,0,1,1,1,0,59,3,372,246,8,1,0,4,63.49,1,0.0,6.12,6.12,24.3,6.12,24.3,4,1,4,1,0,0
3.14,172.0,136.0,111.0,25.0,111.0,25.0,37032.45,37032.45,3.81,3.81,3.81,3.81,45868.45,123129.0,0,0,0,0,0,0,0,0,0,0,77,3,20,-26.36,0,130.0,130.0,14613.639999999998,20457.210000000003,19145.299999999996,18042.21,5,77,6,75,13,13
3.98,253.0,585.0,130.0,455.0,130.0,455.0,133194.64,133194.64,-93.71,-93.71,-93.71,-93.71,10665.15,6568.0,0,0,0,0,0,0,0,0,0,0,22,5,73,-24.41,0,0.0,26.0,2033.0,52120.0,45666.07999999998,36008.39000000001,25,22,98,0,47,0
3.66,2196.0,493.0,317.0,176.0,317.0,176.0,327441.97,327441.97,85.9,85.9,85.9,85.9,59008.14,200059.0,0,1,0,0,0,65,0,0,0,0,41,15,44,-31.15,0,0.0,26.0,114646.0,150046.85,122414.05,127946.23000000001,22,41,65,0,17,0
3.41,86.0,61.0,33.0,28.0,33.0,28.0,25441.84,25441.84,-91.24,-91.24,-91.24,-91.24,10111.84,5949.0,0,0,0,0,0,0,0,0,0,0,22,2,25,-23.15,0,0.0,0.1,4926.58,20495.359999999997,4926.579999999999,20495.359999999997,18,22,18,22,5,5
4.08,1035.0,317.0,162.0,155.0,162.0,155.0,48095.48,48095.48,-67.3,-67.3,-67.3,-67.3,24343.51,34283.0,0,0,0,0,0,0,0,0,0,0,30,4,66,63.83,1,0.0,26.0,9021.0,25153.579999999998,9506.410000000002,15682.549999999997,35,30,81,0,22,0
4.03,934.0,328.0,217.0,111.0,217.0,111.0,132847.71,132847.71,182.0,182.0,182.0,182.0,70821.44,289601.0,0,0,0,0,0,0,0,0,0,0,43,17,40,-56.39,0,0.0,26.0,35189.56,59883.86,34019.990000000005,45090.77,18,43,19,15,8,8
4.91,20.0,89.0,79.0,10.0,79.0,10.0,407496.34,407496.34,3152807.0,3152807.0,3152807.0,3152807.0,791247.39,4959938009.0,0,0,0,0,0,0,0,0,0,0,85,5,10,61.16,1,0.1,0.1,2146.1399999999985,15810.29,409670.7199999992,11365.29,8,85,11,83,0,0
9.31,868.0,394.0,50.0,42.0,176.0,218.0,14089.78,59076.0,47.34,-66.18,-66.18,-66.18,25648.08,28323.0,0,0,0,0,0,0,0,0,0,0,21,7,72,-23.54,0,0.0,0.1,4954.23,23626.230000000003,12245.650000000003,20665.46,45,21,86,0,27,0
5.12,551.0,299.0,130.0,151.0,143.0,156.0,84171.84,88459.28,-80.1,-81.69,-81.69,-81.69,18244.33,19141.0,0,0,0,0,0,0,0,0,0,0,25,22,53,-20.85,0,0.0,2.61,28928.629999999994,47087.23,30789.210000000003,43354.01,32,25,60,8,22,0
4.5,634.0,431.0,260.0,171.0,260.0,171.0,259422.56,259422.56,97808.0,97808.0,97808.0,97808.0,116651.83,124294399.0,1,0,0,0,0,0,0,0,0,0,71,12,17,-65.87,0,0.1,0.1,13817.33,99635.82999999999,112141.11000000004,54207.83,4,71,13,60,11,11
5.01,333.0,736.0,432.0,304.0,432.0,304.0,272930.9,272930.9,2.23,2.23,2.23,2.23,44979.54,115204.0,0,0,1,0,0,0,271,21,53,2,33,5,62,-52.17,0,0.0,13.0,27092.0,80536.0,28612.659999999996,47516.84,35,33,77,0,10,0
6.34,1011.0,791.0,185.0,249.0,394.0,397.0,117139.67,219489.36,-64.43,-83.38,-83.38,-83.38,17485.35,17071.0,0,0,0,0,0,0,0,0,0,0,18,9,73,-30.52,0,0.0,26.0,12230.0,50483.0,13553.74,21038.57,23,18,73,0,30,0
8.07,2954.0,324.0,78.0,61.0,186.0,138.0,18292.46,49688.85,15.56,-46.7,-46.7,-46.7,30666.33,54632.0,0,0,0,0,0,0,0,0,0,0,32,13,55,73.92,1,0.0,52.0,10769.79,24186.4,9400.529999999999,14382.59,35,32,69,3,20,0
4.58,113.0,74.0,70.0,4.0,70.0,4.0,449601.01,449601.01,2636477.0,2636477.0,2636477.0,2636477.0,892720.8,7590606764.0,0,0,0,0,10,0,0,0,0,0,66,0,6,62.06,1,0.1,0.1,449359.83999999997,2289.0,449359.60999999935,2289.0,3,66,3,67,0,0
6.6,276.0,252.0,145.0,51.0,199.0,53.0,540744.1,935328.81,-98.55,45763.0,45763.0,45763.0,95455.78,72043149.0,0,0,0,0,0,0,0,0,0,0,69,10,21,-93.1,0,0.1,0.1,215233.25000000032,436982.6,469259.8799999998,435385.97000000003,4,69,7,75,14,0
6.16,2123.0,8558.0,4715.0,2572.0,5757.0,2801.0,15208519.94,22365526.28,8.12,813.0,813.0,813.0,282386.46,3216987.0,0,0,0,0,0,0,0,0,0,0,26,27,47,94.56,1,5167.0,5167.0,4495312.0,6711148.0,1607574.88,2280674.42,4,26,30,0,11,0
12.67,1096.0,1041.0,45.0,48.0,552.0,489.0,25034.81,515711.53,-42.85,-87.21,-87.21,-87.21,16153.84,14362.0,0,0,1,0,0,0,5463,9527,256220,0,14,18,68,-24.09,0,0.0,258.0,48938.0,119923.0,90838.76000000001,127222.08,17,15,37,0,18,0
6.52,1348.0,2102.0,815.0,625.0,1270.0,832.0,383465.42,674498.46,-62.98,-54.15,-54.15,-54.15,29442.62,47714.0,0,0,0,0,0,0,0,0,0,0,26,5,69,-40.05,0,0.0,128.0,39676.0,155878.0,25984.290000000005,37631.74999999999,18,26,62,0,24,0
9.39,2231.0,2641.0,1546.0,445.0,2045.0,596.0,395341.27,540906.14,7.31,55.76,55.76,55.76,57550.54,184702.0,0,0,0,0,0,0,0,0,0,0,54,12,34,60.53,1,26.0,26.0,15885.769999999999,82221.59,25801.600000000002,19185.02,1,55,68,0,29,0
5.91,5047.0,429.0,217.0,167.0,255.0,174.0,75458.33,89767.18,-72.05,-64.98,-64.98,-64.98,24840.59,35699.0,0,1,0,1,0,4,0,0,0,0,34,7,59,-24.66,0,0.0,26.0,19599.96999999999,45794.44999999999,21595.299999999996,22426.65,23,34,59,10,30,1
4.69,75.0,126.0,98.0,28.0,98.0,28.0,19294.17,19294.17,339.0,339.0,339.0,339.0,4418.41,5143.0,0,1,1,1,0,3,0,3,2,0,54,4,24,-24.19,0,0.1,0.1,10387.699999999999,9073.380000000003,10341.700000000006,9073.380000000001,8,54,8,55,13,13
11.61,845.0,614.0,131.0,80.0,406.0,208.0,108184.66,367906.46,-78.36,8957.0,8957.0,8957.0,35570.57,11471050.0,1,0,0,0,0,0,0,0,0,0,78,7,15,-64.3,0,0.1,0.1,8507.119999999999,179799.03000000003,106389.39000000007,126567.85,4,78,7,62,6,13
12.59,598.0,288.0,30.0,13.0,153.0,135.0,7810.0,61970.44,106.0,-59.02,-59.02,-59.02,26711.62,41496.0,0,0,0,0,0,0,0,0,0,0,22,9,69,-27.93,0,0.0,261.0,13686.950000000003,33262.200000000004,14158.3,25487.920000000002,39,23,58,15,28,6
10.77,890.0,969.0,207.0,208.0,528.0,441.0,127943.68,288103.51,-18.21,-14.36,-14.36,-14.36,39755.1,89547.0,0,0,0,0,0,0,0,0,0,0,23,25,52,69.42,1,0.0,26.0,33426.0,78073.0,28272.37,41395.04,25,23,47,0,28,0
11.42,977.0,225.0,110.0,37.0,177.0,48.0,40658.35,460704.59,0.75,2582763.0,2582763.0,2582763.0,834112.65,5537338452.0,0,0,0,0,10,0,0,0,0,0,75,8,17,60.92,1,0.1,0.1,2321.5699999999997,23080.44,428407.3499999998,11625.17,9,75,27,57,6,3
4.52,955.0,751.0,386.0,365.0,386.0,365.0,118562.04,118562.04,-68.26,-68.26,-68.26,-68.26,23770.52,32552.0,0,0,0,1,0,0,0,0,0,0,22,5,73,-22.89,0,0.0,130.0,5885.0,37104.0,14345.71,18479.31,23,22,83,0,49,0
6.57,1180.0,1065.0,453.0,360.0,612.0,453.0,164544.3,313704.28,41.51,81.07,81.07,81.07,57549.02,189010.0,0,0,1,0,10,0,0,0,0,0,38,16,46,-41.48,0,0.0,26.0,14047.0,52070.0,54154.29999999999,62914.31,21,38,59,0,8,0
6.56,787.0,1279.0,457.0,429.0,684.0,595.0,317929.11,514293.2,-52.17,-0.24,-0.24,-0.24,43925.09,108491.0,0,1,1,1,0,5,0,0,0,0,23,19,58,66.33,1,0.0,52.0,47730.0,119500.0,32807.14,54092.340000000004,35,23,66,0,9,0
18.12,743.0,603.0,1.0,19.0,300.0,303.0,1181.51,273439.23,-10.74,-91.07,-91.07,-91.07,12831.91,9335.0,0,0,0,0,0,0,0,0,0,0,23,2,75,-1.62,0,0.0,26.0,27739.12,110192.47,69365.45999999999,54188.15,17,24,52,0,42,0
7.25,1342.0,1149.0,53.0,129.0,566.0,583.0,23432.67,453105.52,-71.47,-92.27,-92.27,-92.27,11794.47,7823.0,0,0,0,0,0,0,0,0,0,0,11,6,83,-20.05,0,0.0,258.0,98758.0,172264.0,41722.76,62113.240000000005,26,11,70,0,34,0
9.24,3217.0,62.0,1.0,7.0,35.0,27.0,2523.08,7948.98,-24.33,-34.81,-34.81,-34.81,34070.64,68031.0,0,0,0,0,0,0,0,0,0,0,16,2,25,-35.0,0,0.0,0.1,2196.01,5738.999999999999,2196.0099999999998,5739.0,10,16,10,16,15,15
6.77,3299.0,2887.0,1318.0,900.0,1713.0,1174.0,1810342.89,2308468.21,100.0,488.0,488.0,488.0,106581.75,594570.0,0,0,0,0,0,0,0,0,0,0,14,37,49,-84.23,0,0.0,258.0,137533.0,432858.0,186027.07,280334.5,23,14,50,0,19,0
7.98,1356.0,589.0,75.0,145.0,273.0,316.0,26930.73,100603.94,-23.82,-60.69,-60.69,-60.69,26245.24,39729.0,0,0,0,0,0,0,0,0,0,0,30,11,59,-21.73,0,0.0,52.0,12777.0,37755.0,18280.440000000002,21482.95,34,30,78,0,24,0
8.49,3052.0,3130.0,224.0,635.0,1643.0,1487.0,72576.36,1441743.05,-87.62,-87.55,-87.55,-87.55,15618.39,13000.0,0,0,0,0,0,0,0,0,0,0,6,19,75,-22.48,0,0.0,130.0,53309.0,187904.0,160883.97,186891.85,13,6,66,0,22,0
9.93,1579.0,540.0,230.0,97.0,372.0,168.0,49533.46,73729.09,55.31,186.0,186.0,186.0,70622.01,290084.0,0,1,1,1,10,7,23,28,184,0,27,25,48,-39.86,0,0.0,26.0,7318.429999999999,17943.84,13076.900000000001,10730.5,15,28,42,0,6,0
18.27,1774.0,1905.0,261.0,192.0,1145.0,760.0,227345.3,1049153.6,-53.14,40329.0,40329.0,40329.0,76156.44,51342406.0,1,0,0,0,0,0,0,0,0,0,78,10,12,143.67,1,0.1,0.1,33212.30999999998,499446.57999999996,161559.03000000006,174302.78999999998,0,78,3,32,11,26
14.54,818.0,420.0,7.0,7.0,184.0,236.0,3973.13,88228.64,33.87,-89.37,-89.37,-89.37,13863.75,11094.0,0,0,0,0,0,0,0,0,0,0,9,16,75,-23.88,0,0.0,0.1,12267.0,38566.9,15653.99,22170.269999999997,43,9,64,0,30,0
11.46,800.0,625.0,14.0,35.0,289.0,336.0,7197.45,192117.48,-51.63,-91.49,-91.49,-91.49,12503.25,8882.0,0,0,0,0,0,0,0,0,0,0,16,8,76,-20.2,0,0.0,0.1,22151.0,66708.0,39969.889999999985,49575.48999999999,36,17,81,0,40,0
16.38,391.0,236.0,2.0,3.0,79.0,157.0,107.43,87572.27,-1.61,-94.49,-94.49,-94.49,9187.67,4871.0,0,0,0,0,0,0,0,0,0,0,9,7,84,-1.56,0,0.0,130.0,26026.959999999992,46054.1,32989.27,49070.53999999999,56,9,85,7,29,2
8.11,722.0,413.0,54.0,59.0,199.0,214.0,23862.17,93608.49,22.14,-71.39,-71.39,-71.39,22122.17,28156.0,0,0,0,0,0,0,0,0,0,0,25,3,72,279.04,1,0.0,130.0,13496.0,38906.7,8548.86,19785.76,35,25,83,0,34,0
11.5,553.0,445.0,41.0,53.0,261.0,184.0,39626.35,117999.06,29.54,29.72,29.72,29.72,51624.55,153550.0,0,0,0,0,0,0,0,0,0,0,57,11,32,-20.91,0,26.0,26.0,19654.3,51730.25000000001,21612.35,21592.5,5,57,50,12,26,10
6.29,942.0,382.0,187.0,116.0,241.0,141.0,67181.47,88249.64,-26.39,-41.29,-41.29,-41.29,32554.46,55226.0,0,0,1,0,0,0,27,5,40,0,31,13,56,-35.51,0,0.0,130.0,20415.44,39729.28999999999,16455.199999999997,22301.36,20,31,52,0,20,0
7.52,2771.0,399.0,152.0,136.0,228.0,171.0,43433.95,58518.49,33.13,20.43,20.43,20.43,45792.54,121866.0,0,1,1,1,0,19,0,10,20,0,46,15,39,-23.24,0,0.0,26.0,7954.0,22732.02,8352.2,10117.669999999998,23,46,77,0,7,0
11.58,584.0,476.0,210.0,44.0,390.0,86.0,91883.63,559931.95,14.82,3898478.0,3898478.0,3898478.0,880804.29,6150319736.0,0,0,1,0,10,0,4,0,82,0,57,24,19,-95.95,0,0.1,0.1,16164.600000000013,32394.219999999994,456923.43999999977,37845.81,1,57,1,61,16,0
12.33,6113.0,1449.0,213.0,180.0,862.0,587.0,80331.96,425083.95,9.11,46.45,46.45,46.45,51383.5,148162.0,0,1,1,1,0,16,0,0,0,0,17,23,60,-50.81,0,0.0,131.0,25948.0,82641.0,17289.489999999998,30888.120000000003,25,17,61,0,17,0
10.72,333.0,477.0,234.0,31.0,427.0,50.0,48642.78,471656.83,14.97,5475566.0,5475566.0,5475566.0,868684.25,7183597801.0,1,0,0,0,0,0,0,0,0,0,69,6,25,61.12,1,0.0,0.1,7332.2300000000005,14618.720000000001,408458.32999999967,7333.68,23,70,69,66,5,0
16.89,627.0,443.0,1.0,11.0,219.0,224.0,867.27,151510.67,-25.6,-91.67,-91.67,-91.67,12144.85,8442.0,0,0,0,0,0,0,0,0,0,0,13,13,74,-22.38,0,0.0,26.0,46258.32,71240.50000000001,45439.48999999999,57296.26000000001,25,13,60,5,52,3
13.71,831.0,584.0,44.0,36.0,311.0,273.0,31372.55,243639.58,-12.58,-73.86,-73.86,-73.86,22488.94,28564.0,0,0,0,0,0,0,0,0,0,0,16,15,69,73.49,1,0.0,26.0,53955.0,88909.78,66823.82,76672.54000000001,28,16,61,0,35,0
9.0,3752.0,2570.0,615.0,673.0,1233.0,1337.0,123656.84,264255.23,2.56,87.61,87.61,87.61,57236.57,187350.0,0,0,0,0,0,0,0,0,0,0,18,41,41,-35.99,0,26.0,26.0,33579.0,62323.0,23534.37,24002.800000000003,7,18,26,0,30,0
6.66,507.0,152.0,87.0,24.0,126.0,26.0,48955.5,443231.51,9.01,2259501.0,2259501.0,2259501.0,821812.59,6435281135.0,0,0,0,0,0,0,0,0,0,0,76,10,14,62.24,1,0.1,0.1,10788.989999999998,16579.58,429655.2899999997,16302.58,5,76,7,75,3,2
7.78,1605.0,689.0,154.0,140.0,388.0,301.0,43916.46,137247.53,-35.57,-50.37,-50.37,-50.37,29891.95,51109.0,0,0,0,0,0,0,0,0,0,0,29,20,51,-28.24,0,0.0,26.0,7781.0,39678.0,23252.960000000003,31079.12,25,29,77,0,22,0
17.19,19475.0,20139.0,2765.0,1933.0,11602.0,8537.0,4835793.02,24406425.59,-1.43,3317.0,3317.0,3317.0,359829.59,4920811.0,0,1,1,1,0,113,86,0,6,0,10,49,41,-36.69,0,0.0,52.0,780142.0,2695702.0,374342.95999999996,722024.51,10,10,40,0,2,0
32.98,454.0,423.0,0.0,1.0,231.0,192.0,0.01,137940.91,0.19,-93.91,-93.91,-93.91,10574.85,6400.0,0,0,0,0,0,0,0,0,0,0,22,2,76,-0.16,0,0.0,262.0,10356.580000000002,62373.24999999999,37907.83,64470.9,9,22,12,24,59,42
36.73,1007.0,785.0,2.0,1.0,404.0,381.0,32.82,183677.54,0.68,-92.55,-92.55,-92.55,11767.68,7834.0,0,0,0,0,0,0,0,0,0,0,25,6,69,-20.42,0,0.0,131.0,13424.0,52240.0,22584.579999999998,34543.99,27,25,81,0,45,0
31.96,1110.0,923.0,0.0,3.0,451.0,472.0,77.19,315290.04,-2.38,-96.38,-96.38,-96.38,11522.18,7355.0,0,0,0,0,0,0,0,0,0,0,10,8,82,-14.77,0,0.0,52.0,43908.0,85368.0,46121.58000000001,65011.21000000001,39,10,58,0,32,0
